"fips","median_cases","median_ratiocases","median_total_population","median_population_density","median_deaths","mean_D_stay_at_home_effective","median_days_stay_at_home_effective","median_mean_temp","median_dewpoint","median_life_expectancy","median_years_of_potential_life_lost_rate","median_age_adjusted_death_rate","median_percent_fair_or_poor_health","median_percent_low_birthweight","median_average_number_of_physically_unhealthy_days","median_percent_adults_with_diabetes","median_num_hiv_cases","median_percent_adults_with_obesity","median_food_environment_index","median_num_food_insecure","median_percent_excessive_drinking","median_percent_uninsured","median_num_primary_care_physicians","median_preventable_hospitalization_rate","median_percentile_rank_social_vulnerability","median_percentile_rank_socioeconomic_theme","median_percentile_rank_below_poverty","median_percentile_rank_unemployed","median_percentile_rank_per_capita_income","median_percentile_rank_no_highschool_diploma","median_percentile_rank_household_comp_disability_theme","median_percentile_rank_age_65_and_older","median_percentile_rank_age_17_and_younger","median_percentile_rank_disabled","median_percentile_rank_single_parent_households","median_percentile_rank_minority_status_and_language_theme","median_percentile_rank_minorities","median_percentile_rank_limited_english_abilities","median_percentile_rank_housing_and_transportation","median_percentile_percentile_rank_multi_unit_housing","median_percentile_rank_mobile_homes","median_percentile_rank_overcrowding","median_percentile_rank_no_vehicle","median_percentile_rank_institutionalized_in_group_quarters"
"06021",291.5,0.0104196454103517,27976,21.291599998664,1,1,132.5,23.1111111111111,45.25,77.882197792,7364.3106766,353.75172583,18.473347161,6.3083240015,4.0771665727,9.7,17,32.3,8,3620,19.836587324,10.980544077,5,5716,0.9548,0.8997,0.7644,0.8405,0.8001,0.9647,0.8857,0.2401,0.9182,0.689,0.7625,0.9542,0.8666,0.9768,0.7571,0.6823,0.4976,0.943,0.6807,0.2111
"06023",181,0.00133893565711411,135182,37.8876959126236,4,0.921348314606742,119,12.2222222222222,49.7,76.955787424,8994.0565643,423.61939726,15.683096182,5.8070866142,4.1172056527,8.9,206,29,7.1,21900,20.629193427,8.8795523313,95,2855,0.7345,0.632,0.794,0.8109,0.5177,0.2773,0.3346,0.3034,0.1608,0.6361,0.7096,0.7252,0.6377,0.7335,0.8727,0.611,0.3862,0.8609,0.7389,0.6842
"06025",9067,0.0507083056032482,178807,42.8118432616973,180,1,128,29.5555555555556,42.3,81.662205635,6213.3986322,312.92235534,24.612959002,5.5251250298,4.3395260523,9.2,284,34.6,7.2,25480,17.11969222,7.9044018727,43,3679,0.9965,0.9847,0.8809,0.9876,0.9675,0.9892,0.7689,0.0876,0.9564,0.3913,0.9424,0.9984,0.9936,0.9968,0.9882,0.7561,0.4865,0.9879,0.774,0.8395
"06029",11453,0.0131441681002873,871337,107.150193194715,110,0.992125984251969,124.5,24.0277777777778,46.1,77.487421193,7923.0215081,401.53878948,22.520319051,7.2506989748,4.3475382698,9.3,1482,32.3,7.7,117590,18.291983119,8.5992791008,442,4914,0.9596,0.9287,0.8609,0.9325,0.7447,0.9577,0.5571,0.0264,0.9656,0.127,0.9669,0.9793,0.9472,0.9761,0.9137,0.6998,0.3403,0.9825,0.6705,0.7332
"06031",4106,0.0273257864648844,150261,108.146543955,51,1,132,22.6111111111111,45.8,79.66041685,6356.8669362,338.57242601,21.445589321,6.3611196555,4.3766716759,10.4,158,29.4,7.8,19880,20.665934778,9.0041260157,60,4781,0.9742,0.9436,0.8138,0.9258,0.8755,0.9608,0.5635,0.0169,0.9296,0.1614,0.9844,0.9822,0.9583,0.9723,0.9554,0.7851,0.2114,0.9822,0.6807,0.9462
"06033",201,0.00313689993133154,64076,50.9961416194302,1,1,137,19.9444444444444,46.4,74.760216369,11305.466803,536.33407611,18.04353192,6.5906455354,4.18788659,12.7,145,25.1,7,9980,18.755640373,9.244419004,29,3379,0.9427,0.8653,0.894,0.9647,0.6953,0.6679,0.9421,0.7876,0.2299,0.8937,0.8704,0.8344,0.6746,0.8841,0.8179,0.3849,0.8542,0.7736,0.7475,0.3684
"06035",715,0.0223822194396619,31945,7.03451766635394,0,1,160.5,18.8055555555556,31.8,78.730422689,7125.9207184,368.35557439,15.204460729,7.6061595894,3.7798074018,19.6,23,40.9,7.5,4380,23.872978,4.7716428085,10,4434,0.745,0.7794,0.5304,0.8007,0.8182,0.7574,0.0965,0.1038,0.0325,0.7504,0.432,0.8058,0.7405,0.7717,0.8386,0.6307,0.5387,0.4209,0.5985,0.9955
"06037",97894,0.00973376665667378,10057155,2478.24064467614,3305,0.825082508250825,101,22.5,45.7,82.291130635,5017.5431691,259.93405887,16.418669345,7.1338268569,3.5501379424,8.4,48220,21.7,8.5,1135710,18.86232279,10.059485018,7397,4346,0.7883,0.6517,0.6364,0.7561,0.1831,0.8797,0.1388,0.0965,0.5387,0.064,0.7447,0.993,0.9752,0.9898,0.894,0.9904,0.057,0.9917,0.872,0.4406
"06039",1260,0.00821564101560972,153366,71.7631848573455,11,0.955390334572491,122,21.5555555555556,50.4,79.606449587,6650.6452874,331.47597128,22.548282987,6.2958942596,4.2727400394,12.3,175,35.8,7.7,17570,19.555875063,10.38586454,69,3584,0.9459,0.8975,0.8287,0.6813,0.8797,0.971,0.6702,0.135,0.9386,0.2429,0.9214,0.9841,0.9491,0.9889,0.8408,0.4776,0.2964,0.9838,0.6154,0.8198
"06041",3380,0.0130321794585091,259358,498.296638027549,28,0.920863309352518,116.5,17.4444444444444,50.15,85.356240881,3206.6318035,164.73539079,10.57673869,5.7885484681,3.0318081444,5.3,797,16.6,8.8,24840,20.298128599,5.4131949119,387,2012,0.2623,0.0395,0.0672,0.2588,0.001,0.0926,0.0637,0.7109,0.2515,0.0357,0.1621,0.8456,0.6819,0.8962,0.6991,0.9357,0.0509,0.8488,0.3986,0.6606
"06045",253,0.00289443878776785,87409,24.9287358799456,5.5,0.996124031007752,127.5,19.5555555555556,46.05,79.338623024,7749.67295,350.31309799,16.507229143,6.3770147162,3.945349305,7.6,168,32.1,7.6,11870,18.974861155,10.72739553,79,2743,0.8825,0.702,0.7599,0.9023,0.4231,0.5374,0.7377,0.659,0.3887,0.6361,0.6396,0.8809,0.7377,0.921,0.9109,0.6377,0.5014,0.9363,0.7389,0.5982
"06051",117.5,0.00836239413564871,14051,4.608418068471,1,1,130.5,12.7777777777778,22.75,96.522968286,3369.6016286,187.53484977,13.811942517,8.1735620585,3.4868539994,5.6,6,25.4,7.4,1500,22.544157896,9.9790180445,9,2685,0.2853,0.3591,0.092,0.66,0.1216,0.6539,0.006,0.148,0.1856,0.006,0.0637,0.8997,0.7434,0.9557,0.5221,0.9513,0.2964,0.5606,0.2038,0.5635
"06053",3865,0.00898417251470824,430201,131.135610521445,22,0.992277992277992,127,16.5555555555556,52.3,82.502977487,5175.9192872,249.02828609,21.68177363,6.1062107848,4.0776673941,8.4,676,27.7,8.6,41110,19.164871412,11.469413147,264,3224,0.8157,0.6259,0.5234,0.5116,0.376,0.9758,0.3881,0.0914,0.8978,0.0408,0.8574,0.9924,0.9656,0.9962,0.8303,0.8914,0.1869,0.9946,0.313,0.7746
"06055",535,0.00379909531823637,140823,188.183083044538,4,0.921146953405018,117,17.1111111111111,51.7,81.768570942,4646.0857462,240.78342391,14.121671961,6.0858819895,3.2933728799,8.6,274,23.8,9,11320,20.176223321,8.5375290173,136,2743,0.5049,0.2709,0.092,0.4616,0.0312,0.6581,0.0955,0.4683,0.4046,0.1337,0.3091,0.9465,0.8618,0.9656,0.8249,0.8488,0.3212,0.9452,0.3473,0.6835
"06057",256,0.00259532233700666,98639,102.988513952139,1,1,128.5,17.4722222222222,34.8,81.320987637,5835.2399112,270.83357003,11.943551373,5.7529908515,3.4598173317,6.2,102,22,7.8,12030,20.822974969,7.0499404982,70,2300,0.2197,0.2531,0.2732,0.7453,0.0777,0.0834,0.1815,0.8968,0.0634,0.4419,0.1344,0.5817,0.4725,0.6724,0.205,0.6097,0.2499,0.5037,0.2763,0.2436
"06059",12951,0.00413477891495816,3132211,3961.70507213008,326,0.826366559485531,101,20.3333333333333,56.1,83.105149802,4199.1366307,214.23576318,13.902377773,6.2071432377,3.1337398211,8.5,6587,19.4,8.9,290660,19.925124702,8.3365759293,3108,3107,0.4425,0.3368,0.2932,0.4957,0.0481,0.6304,0.0579,0.148,0.5638,0.0242,0.3801,0.9729,0.9226,0.9784,0.5651,0.9752,0.1025,0.9806,0.2939,0.306
"06061",1321.5,0.00356611823375278,370571,263.360912747634,11,0.948148148148148,121.5,17.1666666666667,34.2,82.198294917,4522.6949673,233.48963771,10.64040164,5.6916873449,3.113200912,6.7,322,20.8,8.5,38710,19.618327414,4.2716778146,477,2264,0.1834,0.1219,0.0872,0.5256,0.0322,0.0497,0.17,0.5651,0.5581,0.127,0.2681,0.7558,0.6507,0.7692,0.1917,0.7896,0.1086,0.5883,0.1754,0.1891
"06063",25,0.00133304894955743,18754,7.34569137862535,0,1,137,17.0555555555556,31.9,78.494120467,8700.6760216,392.808814,13.761088815,9.3357271095,3.6760540513,11,18,26.9,7.6,2910,19.348566637,6.904315197,16,3349,0.3906,0.3566,0.3161,0.9293,0.1146,0.1598,0.4327,0.9405,0.0347,0.851,0.1245,0.5533,0.5161,0.5753,0.3929,0.3613,0.4279,0.3926,0.5985,0.5489
"06065",21508,0.00925516332084279,2323892,322.481164194566,479,0.950207468879668,108,29.1666666666667,44.7,80.902895316,5796.962999,295.62193158,17.059475739,6.7514905239,3.8336611936,9.4,7517,27.1,8.3,221660,20.439441155,8.9320239584,1030,3750,0.8214,0.731,0.5536,0.9124,0.4839,0.7841,0.4374,0.148,0.8962,0.1445,0.7679,0.9742,0.9446,0.9624,0.6832,0.8354,0.4167,0.9688,0.313,0.3337
"06067",5413,0.0036591631176908,1479300,1533.04901600965,82,0.904929577464789,114.5,20.8333333333333,46.7,79.62220315,6339.7496513,323.69366306,15.80089097,6.8889019481,3.79223684,9.5,4112,28.9,7.6,215570,19.953298478,6.4159371791,1306,3917,0.7797,0.5871,0.6422,0.8606,0.2311,0.525,0.4451,0.1283,0.759,0.2429,0.8332,0.9548,0.901,0.9472,0.7915,0.9309,0.0888,0.9188,0.7284,0.4196
"06069",472,0.00813078155415066,58051,41.8019713115616,2,0.976923076923077,123.5,16.75,49.5,82.023633312,5148.1810351,247.06986906,17.459972888,6.3615205586,3.6333761568,9,40,32.3,9.4,3280,20.732695839,8.1051770391,19,3669,0.5677,0.5715,0.192,0.8918,0.2579,0.8609,0.3926,0.057,0.9179,0.0462,0.8727,0.978,0.9462,0.9707,0.2047,0.588,0.219,0.9784,0.0497,0.0478
"06071",26820,0.012730484907113,2106754,105.036909739158,358,0.984674329501916,126,25.9444444444444,34.6,78.781471068,6762.5514735,349.4255827,19.837560581,7.3486325825,3.9143250039,9.4,3880,28.8,8.1,214580,18.763279846,8.3338412857,1262,4585,0.9105,0.8453,0.7093,0.9023,0.6918,0.8465,0.4951,0.0357,0.9271,0.121,0.9382,0.9825,0.9675,0.9634,0.8357,0.8618,0.2709,0.9799,0.4537,0.6116
"06073",17063,0.00524473804895622,3253356,773.386044692773,387,0.871186440677966,109,17.9444444444444,50.5,82.20620368,4641.05997,244.09617313,14.458895214,6.5536896115,3.5476080074,7.1,12660,20.3,8.4,360530,21.600612552,8.4051288606,2664,3121,0.5724,0.4046,0.3906,0.6361,0.0904,0.5444,0.0694,0.1235,0.4753,0.064,0.5298,0.957,0.8984,0.9548,0.8516,0.9806,0.1493,0.9589,0.4877,0.6387
"06077",8560,0.011974372604426,714860,513.404784824831,94.5,0.966165413533835,123.5,22.3611111111111,48.6,78.497259718,7155.2242935,365.7473465,17.342112673,7.2566599092,3.5378560124,10.4,1265,32.7,7.9,92520,19.694401227,7.5756058325,433,3961,0.9045,0.8048,0.6364,0.9325,0.5613,0.8717,0.6043,0.078,0.9408,0.2025,0.9233,0.9809,0.9577,0.9698,0.8259,0.8437,0.1391,0.9678,0.6587,0.54
"06079",1430,0.00513133342902253,278680,84.4319277117338,7.5,0.980916030534351,125.5,16.4722222222222,51.7,81.495360687,5271.2259578,260.57752533,13.155328644,5.8966834616,3.4184609358,8,391,25.5,8.1,32530,20.264998405,7.2576262211,235,2270,0.377,0.2343,0.4043,0.3158,0.0926,0.2923,0.0357,0.533,0.0812,0.127,0.2031,0.8488,0.7026,0.8838,0.8348,0.7628,0.4117,0.8424,0.313,0.845
"06081",4368,0.00578736213941607,754748,1682.75648413937,114,0.937956204379562,119.5,17.2222222222222,51.15,84.742822397,3367.8110377,178.74836791,12.261845994,6.7309708534,2.8404982794,7.6,1552,21.2,9.1,63170,18.833591667,5.4100817418,817,2135,0.2735,0.148,0.0551,0.3298,0.0038,0.4021,0.0245,0.2401,0.3601,0.0213,0.1697,0.9713,0.9316,0.9596,0.5689,0.9787,0.0369,0.9726,0.3986,0.2792
"06083",5508,0.0125354180179565,439395,160.647684496671,32,0.984674329501916,126,16.6111111111111,50,82.09976816,5042.4450983,251.312462,17.130036044,6.4721363416,3.6859364945,8.7,572,24.6,8.6,43590,20.858405151,10.508552834,342,2161,0.716,0.5097,0.5107,0.5552,0.1194,0.8023,0.1089,0.1964,0.497,0.057,0.6055,0.9663,0.9035,0.9796,0.9427,0.9255,0.2302,0.9873,0.5985,0.7876
"06085",4849,0.00257233737353161,1885056,1459.91866582354,161,0.853820598006645,106,19.9444444444444,49,84.63082824,3579.0807063,189.95085125,12.166326555,6.9365345245,2.9650508925,7.6,2989,19.4,8.9,169390,16.734114158,5.1015067133,2011,2977,0.3852,0.2295,0.1143,0.4616,0.008,0.5068,0.0341,0.0965,0.575,0.014,0.2436,0.9819,0.9589,0.9713,0.7039,0.9825,0.113,0.9761,0.3626,0.4686
"06087",639,0.00235853409170601,270931,608.610789395974,3,0.954022988505747,118,15.2222222222222,52.7,82.825500041,4622.3917405,229.71581906,15.248519697,5.782364547,3.6527235325,6.9,465,19,8.3,30300,23.174929241,7.3566808744,276,2792,0.5148,0.3983,0.4635,0.5699,0.0634,0.5489,0.022,0.1643,0.2095,0.0681,0.3155,0.9331,0.8249,0.9605,0.9039,0.8637,0.2709,0.9628,0.5033,0.7873
"06089",242,0.0013502354542817,179228,47.4729045251921,7,0.962546816479401,123,22.6111111111111,44.6,76.214676453,9014.3139037,441.13108556,14.385074617,6.3136738513,3.9214284192,11,190,23.8,6.9,28440,19.263739051,7.0985887624,130,3393,0.6807,0.5396,0.617,0.737,0.4406,0.2999,0.6928,0.6909,0.3747,0.7297,0.4702,0.6071,0.56,0.6256,0.752,0.7017,0.5202,0.7192,0.6154,0.4425
"06093",61,0.00139690391133095,43668,6.95485316559441,0,1,129,17.0555555555556,38.2,76.571909406,9455.1533337,438.50270573,15.879866179,8.1004709576,4.0536347332,13.4,56,31.8,6.6,7340,18.486669363,8.6399950646,33,3256,0.8138,0.7256,0.8262,0.9258,0.5581,0.4021,0.7577,0.8819,0.2206,0.8418,0.411,0.709,0.6059,0.7428,0.7377,0.5657,0.5775,0.7787,0.7587,0.2875
"06095",2152,0.0050093576290282,429596,522.767979288268,29.5,0.914285714285714,115.5,19.6944444444444,48.1,80.049764319,6149.0383397,304.99817653,15.021336128,6.8052825383,3.4894589757,10.2,1211,30.3,8,54670,19.786978417,5.6540730841,361,3456,0.6511,0.4394,0.3066,0.8475,0.1465,0.482,0.3174,0.1684,0.561,0.1971,0.8577,0.9557,0.9357,0.916,0.7313,0.8583,0.113,0.9109,0.4734,0.6004
"06097",1886,0.00378885281733149,497776,315.877537662908,16,0.921146953405018,117,16.2777777777778,49.6,81.989758942,4779.2582374,243.3429709,14.139892629,5.7694547996,3.4436923956,7.2,1430,22.4,8.5,50100,21.610468886,7.5824442529,515,2710,0.4285,0.2875,0.219,0.5256,0.0528,0.5002,0.0949,0.4352,0.2633,0.185,0.4311,0.8956,0.7619,0.9306,0.6307,0.8621,0.219,0.9325,0.313,0.4489
"06099",6835,0.01288259031478,530561,354.651340528159,73,0.969811320754717,124,22.2777777777778,48,78.182902664,7163.5505852,371.45986257,18.416161201,6.4151655192,3.9309425805,11.4,670,30.5,8,63550,20.547136544,6.9565051394,361,4613,0.8832,0.8344,0.6603,0.9656,0.6071,0.8819,0.6778,0.0933,0.9287,0.3025,0.922,0.9678,0.914,0.971,0.6326,0.8036,0.1751,0.9643,0.6587,0.1751
"06101",701,0.00734754627591556,95406,158.371771861959,6,1,131,22,49.4,78.760026538,7136.0381906,362.76039228,16.616730033,6.6026278017,3.7194719894,10.3,86,31.8,7,13800,18.870890756,8.5915683549,73,4285,0.8634,0.7625,0.617,0.9086,0.4922,0.8319,0.724,0.2311,0.8959,0.3133,0.8644,0.9621,0.8937,0.9745,0.6565,0.851,0.2346,0.9634,0.5985,0.17
"06103",216.5,0.00343568991509958,63015,21.363107438383,1,1,135.5,23.4444444444444,45.1,76.674239767,8847.4706238,431.2704566,18.045139355,6.0774504354,4.2078712437,9.9,44,27.9,7.1,9120,18.830959957,7.8176409165,30,3433,0.9491,0.8526,0.8096,0.9491,0.7141,0.7049,0.9701,0.5651,0.7112,0.8214,0.8138,0.8513,0.7017,0.8886,0.7988,0.4811,0.7771,0.9382,0.5801,0.3206
"06105",3,0.000227617602427921,13180,4.14561062560079,0,1,99,20.7777777777778,45.4,77.358613188,11187.237833,446.82403089,16.384605766,6.0913705584,4.208909131,7.8,14,33.5,7,2150,18.389944672,8.7089381207,3,2912,0.731,0.6619,0.7558,0.8405,0.6492,0.2477,0.8908,0.9195,0.0497,0.9462,0.7042,0.5342,0.5279,0.5358,0.5677,0.1592,0.8192,0.837,0.2763,0.5721
"06107",7603,0.0166816962101415,455769,94.4726079733132,168,0.973384030418251,125,22.2222222222222,50.3,78.502115626,7209.0187819,362.23903425,25.742945903,6.7067645982,4.850103605,9.3,407,37.1,7.5,60660,18.021422307,8.7607049894,194,4469,0.9376,0.9691,0.9507,0.88,0.9153,0.9854,0.6453,0.0357,0.9812,0.2025,0.9758,0.9917,0.9685,0.9914,0.6033,0.5906,0.326,0.9866,0.5801,0.2451
"06111",5851.5,0.0069403755144643,843110,457.462212109559,60,0.966165413533835,123.5,19.2222222222222,54.8,82.472556329,4694.6479676,231.78054305,15.154672198,6.0593865877,3.4413380083,9.3,969,20.7,9,64680,18.565430894,9.2582189133,653,3359,0.5062,0.3582,0.1812,0.5947,0.0669,0.6829,0.1722,0.1684,0.731,0.0981,0.5237,0.9634,0.8991,0.9729,0.5447,0.894,0.1605,0.9666,0.263,0.3368
"06113",1142.5,0.00544901297747423,209671,206.618184877934,31.5,0.951851851851852,121.5,20.7222222222222,48.2,81.620860132,4795.4639776,258.66049948,15.900906093,5.6984184474,3.7999286508,6.3,247,23.9,8,28320,21.207740794,5.9785182725,270,2878,0.6756,0.5559,0.7205,0.6466,0.1933,0.5861,0.0376,0.0627,0.3776,0.0707,0.4505,0.9507,0.8914,0.9475,0.9532,0.9424,0.1815,0.9319,0.766,0.758
"06115",382,0.00516935734874217,73897,116.918633668944,3,1,129,22.0555555555556,48.9,75.233523124,9637.6553819,491.56748226,16.392537223,6.6537857747,3.8998234277,11.9,79,34.4,6.8,11100,20.73637063,7.4102194215,19,4921,0.9513,0.8586,0.7867,0.951,0.7237,0.7329,0.8663,0.071,0.9401,0.6361,0.9198,0.9226,0.8367,0.9182,0.8714,0.7428,0.4368,0.972,0.6587,0.4674
"08001",5216,0.0108671873860622,479977,411.188748426126,163.5,0.946969696969697,117.5,16.9444444444444,33.75,79.164313075,6436.6979073,318.80896783,16.643578713,8.7597683581,3.4781681521,7.7,958,27.8,8.7,39040,18.915457358,11.026551173,219,3120,0.6332,0.4511,0.3244,0.3964,0.3693,0.7329,0.4139,0.021,0.9366,0.0981,0.8698,0.9452,0.8758,0.9487,0.5922,0.9554,0.3037,0.9408,0.3986,0.1076
"08003",221,0.0135143398764753,16353,22.6315070000501,8,1,125,13.9444444444444,25.4,76.176734491,9380.5366717,424.15941375,22.840436161,10.296096904,4.5328008301,6.4,18,24,8.2,2010,16.539377237,13.191061625,13,2265,0.9834,0.8819,0.9701,0.737,0.9226,0.6635,0.7077,0.1235,0.7752,0.7749,0.6084,0.9067,0.8876,0.8262,0.9987,0.7947,0.7335,0.8984,0.8676,0.8682
"08005",6075,0.00983538081946936,617668,774.088913895269,352,0.936329588014981,116,16.7777777777778,33.7,81.115142245,5338.0432931,250.42224564,11.684058075,9.5992249073,3.0682489037,7,1499,22.1,8.4,70150,17.881841129,8.5250561118,538,3069,0.3056,0.1375,0.1872,0.3792,0.0564,0.1356,0.2012,0.0837,0.7733,0.0382,0.6832,0.8905,0.7915,0.8918,0.3833,0.9869,0.0331,0.7765,0.4187,0.0952
"08007",32,0.00259004451639013,12355,9.15124488005202,0,1,126.5,14.0555555555556,26.25,82.146124572,6069.4081655,263.52356569,13.831244068,7.4534161491,3.4428811406,4.5,9,23.9,7.8,1290,15.932279393,12.915392457,12,2929,0.2569,0.2372,0.219,0.4823,0.213,0.1999,0.1573,0.8637,0.0621,0.4639,0.0981,0.6132,0.6183,0.5762,0.3368,0.5154,0.4865,0.8854,0.042,0.2862
"08013",1682,0.00535735330184322,313961,432.250907412554,74,0.953667953667954,117,16.5555555555556,33.3,82.96930928,4233.0488231,205.39037911,11.612699398,8.0917197452,3.1985053476,4.8,446,15.2,8.3,35440,20.226717701,6.772989506,399,2572,0.17,0.1324,0.354,0.3298,0.0213,0.0376,0.0115,0.0933,0.2133,0.0213,0.2085,0.73,0.5934,0.7861,0.603,0.965,0.1086,0.5005,0.4358,0.717
"08014",380,0.00608496533171068,62449,1892.19791636559,32,0.9765625,121.5,16.1944444444444,32.65,82.903477007,4551.4348965,209.59648451,9.7237924569,8.3143271823,3.0251309775,6.8,56,19.6,8.6,5790,20.123194893,4.7788025375,72,1582,0.0554,0.0092,0.0185,0.1955,0.0156,0.0076,0.0388,0.0876,0.7596,0.0229,0.099,0.6937,0.5973,0.7275,0.1471,0.9815,0.113,0.4741,0.0872,0.0468
"08015",260,0.0140487383152321,18507,18.2621416259436,19,0.980314960629921,121.5,12.5555555555556,17.9,82.021473515,5979.0385488,259.58098966,12.804392222,9.2190889371,3.2298299498,7,9,15.6,8.6,1920,18.558286232,10.173031026,18,2715,0.1605,0.1203,0.1277,0.1299,0.2579,0.1748,0.2518,0.8819,0.0216,0.5419,0.2423,0.5107,0.432,0.5893,0.2174,0.2942,0.4117,0.1792,0.1754,0.8574
"08021",28,0.00340922927066845,8213,6.37938769024183,0,1,145.5,15.3888888888889,28.85,75.81977446,11527.326743,446.00482747,22.693590583,11.095890411,4.3342615257,8.2,6,26.1,9,650,14.582967976,10.739709068,5,2416,0.8857,0.8777,0.8287,0.8634,0.9179,0.6539,0.8574,0.5119,0.9261,0.8937,0.2143,0.9344,0.916,0.8749,0.4508,0.2254,0.7268,0.8669,0.5495,0.0793
"08029",100,0.00330895734753979,30221,26.4612214722069,1,0.99203187250996,124,19.1666666666667,26.3,78.042945564,7444.7768164,362.49702635,15.658743653,8.434318953,3.7712814566,9.8,14,26.7,8,3850,15.387816627,10.723033657,24,2375,0.6874,0.6001,0.5743,0.7851,0.4992,0.4467,0.5148,0.8943,0.2859,0.7628,0.0968,0.6571,0.5466,0.724,0.7361,0.4209,0.6845,0.8208,0.2939,0.7447
"08031",8345.5,0.0125817311243881,663303,4325.86454896734,398,0.925925925925926,114.5,16.3888888888889,31.9,79.767451855,6376.3000347,321.93837476,15.084856657,9.2460593417,3.3727208313,5.1,5668,16.6,8.1,80800,26.609421093,10.741990131,933,2728,0.4798,0.3241,0.5466,0.3018,0.042,0.5444,0.028,0.0493,0.27,0.0462,0.4725,0.9386,0.8634,0.9414,0.8774,0.9959,0.0108,0.815,0.9093,0.5661
"08035",1310,0.00416881472005295,314238,373.975656475955,54,0.922509225092251,114,16.6666666666667,30.7,84.02041569,3549.3631603,164.66405005,8.1206450181,8.4917458729,2.4819263609,4.9,225,19.6,9.2,23500,20.955009656,3.7801851723,235,3171,0.0175,0.0022,0.0016,0.1127,0.007,0.001,0.0735,0.0264,0.95,0.0032,0.2337,0.5142,0.5135,0.511,0.0239,0.8828,0.0181,0.1585,0.021,0.0236
"08037",839,0.0158619125042538,52894,31.400141206564,9,0.925925925925926,114.5,12.5277777777778,26.5,90.122324738,3056.914357,135.21963103,12.262054388,8.9979550102,2.9769085385,2.4,63,12.9,9.1,3550,22.054944532,12.249933178,42,1140,0.1487,0.0764,0.0672,0.0755,0.0287,0.3919,0.0261,0.0096,0.567,0,0.2295,0.8873,0.7291,0.9436,0.3063,0.9911,0.2572,0.845,0.0353,0.0188
"08039",77,0.00317853457172343,24225,13.0886425620633,2,0.980392156862745,122,15.1111111111111,34.6,81.575938294,5547.1423056,225.03113767,10.793960606,8.326848249,2.9709898733,6,18,28,8.7,1820,19.393361717,7.7903486493,4,2563,0.0045,0.0277,0.0073,0.3298,0.0255,0.0051,0.0274,0.1748,0.5228,0.1114,0.0255,0.4078,0.3715,0.4715,0.0108,0.0592,0.1815,0.5333,0.0551,0.028
"08041",3533.5,0.00531216784856826,665171,312.750835009835,122,0.925925925925926,114.5,14.1944444444444,27.15,78.802510615,7452.7999235,338.20956631,12.590610915,9.5871496295,3.126813045,6.6,873,22.3,7.7,79560,16.585149343,7.610916447,419,2906,0.3642,0.213,0.227,0.5813,0.1458,0.0576,0.2623,0.071,0.8227,0.1789,0.6272,0.7539,0.696,0.7202,0.5406,0.9252,0.1296,0.6778,0.263,0.6148
"08043",127,0.00271164727233906,46835,30.5495821281969,0,0.991071428571429,137.5,15.8611111111111,24.25,77.625509142,7921.092859,384.24565813,16.074168981,8.8563727378,3.7236783429,8.2,118,27.3,7.2,6100,18.321507067,9.0719463822,22,2658,0.688,0.6597,0.5613,0.66,0.8593,0.3973,0.4464,0.7529,0.029,0.781,0.4031,0.6673,0.5788,0.7065,0.6759,0.5533,0.5575,0.3763,0.3814,0.986
"08045",575,0.0100008696408383,57495,19.5061386374329,4,0.957854406130268,119,15.2777777777778,28,80.708841407,5862.1568417,265.22865971,13.165406817,8.5547290117,3.2153205329,4.4,58,23.4,8.7,4850,20.750121623,13.844038499,52,2290,0.4448,0.2964,0.2127,0.4094,0.1866,0.5189,0.1108,0.0423,0.8835,0.0242,0.412,0.8685,0.7106,0.9172,0.6651,0.7845,0.4976,0.9472,0.1754,0.4269
